item 71, 2.37, 94.23, "item 71"
item 72, 30.6, 21.4, "item 72"
item 73, 98.02, 65.53, "item 73"
item 74, 92.45, 80.77, "item 74"
item 75, 52.46, 38.42, "item 75"
item 76, 82.56, 86.66, "item 76"
item 77, 78.59, 78.86, "item 77"
item 78, 76.32, 55.25, "item 78"
item 79, 6.28, 78.66, "item 79"
item 80, 16.81, 73.08, "item 80"
item 81, 2.73, 56.92, "item 81"
item 82, 99.49, 96.13, "item 82"
item 83, 12.23, 67.12, "item 83"
item 84, 99.88, 37.73, "item 84"
item 85, 19.02, 68.13, "item 85"
item 86, 8.39, 49.87, "item 86"
item 87, 8.43, 42.05, "item 87"
item 88, 21.35, 4.27, "item 88"
item 89, 25.44, 45.33, "item 89"
item 90, 26.13, 9.02, "item 90"
item 91, 7.53, 60.96, "item 91"
item 92, 9.29, 54.88, "item 92"
item 93, 99.11, 78.74, "item 93"
item 94, 11.71, 71.12, "item 94"
item 95, 38.56, 68.5, "item 95"
item 96, 52.1, 85.03, "item 96"
item 97, 45.71, 26.76, "item 97"
item 98, 41.43, 21.55, "item 98"
item 99, 27.51, 71.19, "item 99"
item 100, 14.59, 49.74, "item 100"
item 101, 62.84, 29.08, "item 101"
item 102, 12.91, 81.51, "item 102"
item 103, 23.31, 16.45, "item 103"
item 104, 61.29, 54.67, "item 104"
item 105, 36.55, 32.12, "item 105"
item 106, 97.14, 86.93, "item 106"
item 107, 0.77, 98.08, "item 107"
item 108, 24.83, 70.75, "item 108"
item 109, 14.88, 61.34, "item 109"
item 110, 88.93, 89.61, "item 110"
item 111, 97.23, 35.43, "item 111"
item 112, 82.3, 75.71, "item 112"
item 113, 27.94, 0.38, "item 113"
item 114, 31.08, 96.31, "item 114"
item 115, 64.44, 98.64, "item 115"
item 116, 27.38, 51.11, "item 116"
item 117, 48.33, 61.71, "item 117"
item 118, 12.84, 87.08, "item 118"
item 119, 42.39, 77.08, "item 119"
item 120, 51.36, 88.31, "item 120"
item 121, 11.29, 58.44, "item 121"
item 122, 67.79, 78.58, "item 122"
item 123, 86.73, 13.37, "item 123"
item 124, 70.65, 82.05, "item 124"
item 125, 38.51, 12.33, "item 125"
item 126, 21.84, 23.68, "item 126"
item 127, 6.39, 50.2, "item 127"
item 128, 63.92, 14.96, "item 128"
item 129, 34.95, 57.51, "item 129"
item 130, 66.42, 63.06, "item 130"
item 131, 93.02, 62.19, "item 131"
item 132, 6.63, 61.61, "item 132"
item 133, 52.67, 24.78, "item 133"
item 134, 57.55, 70.13, "item 134"
item 135, 48.98, 70.06, "item 135"
item 136, 15.82, 65.69, "item 136"
item 137, 40.78, 16.26, "item 137"
item 138, 65.91, 55.04, "item 138"
item 139, 45.42, 59.48, "item 139"
item 140, 43.2, 68.66, "item 140"
item 141, 25.83, 5.2, "item 141"
item 142, 28.55, 18.89, "item 142"
item 143, 67.15, 51.71, "item 143"
item 144, 79.22, 93.59, "item 144"
item 145, 91.62, 20.54, "item 145"
item 146, 77.41, 74.24, "item 146"
item 147, 25.91, 98.35, "item 147"
item 148, 56.2, 12.46, "item 148"
item 149, 52.56, 1.2, "item 149"
item 150, 45.22, 72.76, "item 150"
item 151, 48.75, 97.58, "item 151"
item 152, 63.3, 50.75, "item 152"
item 153, 39.91, 29.73, "item 153"
item 154, 74.01, 6.17, "item 154"
item 155, 72.98, 53.94, "item 155"
item 156, 11.23, 7.5, "item 156"
item 157, 44.77, 80.18, "item 157"
item 158, 76.79, 71.47, "item 158"
item 159, 4.62, 29.11, "item 159"
item 160, 9.7, 94.6, "item 160"
item 161, 87.23, 39.8, "item 161"
item 162, 27.65, 16.36, "item 162"
item 163, 21.7, 55.9, "item 163"
item 164, 45.27, 23.77, "item 164"
item 165, 5.58, 89.53, "item 165"
item 166, 80.72, 6.09, "item 166"
item 167, 29.24, 12.57, "item 167"
item 168, 72.78, 94.61, "item 168"
item 169, 84.92, 52.93, "item 169"
item 170, 43.42, 77.48, "item 170"
item 171, 97.46, 80.06, "item 171"
item 172, 58.01, 62.45, "item 172"
item 173, 69.15, 48.28, "item 173"
item 174, 54.31, 71.37, "item 174"
item 175, 39.89, 29.01, "item 175"
item 176, 34.61, 89.38, "item 176"
item 177, 25.63, 3.81, "item 177"
item 178, 41.02, 59.35, "item 178"
item 179, 13.07, 9.17, "item 179"
item 180, 63.05, 6.96, "item 180"
item 181, 56.53, 20.51, "item 181"
item 182, 58.56, 5.92, "item 182"
item 183, 44.33, 38.32, "item 183"
item 184, 4.7, 44.2, "item 184"
item 185, 76.02, 92.61, "item 185"
item 186, 33.51, 31.89, "item 186"
item 187, 19.5, 12.83, "item 187"
item 188, 48.68, 99.35, "item 188"
item 189, 97.56, 20.31, "item 189"
item 190, 64.33, 70.35, "item 190"
item 191, 86.99, 87.51, "item 191"
item 192, 54.55, 58.87, "item 192"
item 193, 0.3, 74.52, "item 193"
item 194, 53.36, 30.86, "item 194"
item 195, 60.04, 96.52, "item 195"
item 196, 98.63, 92.23, "item 196"
item 197, 68.75, 98.49, "item 197"
item 198, 70.75, 13.24, "item 198"
item 199, 23.68, 13.06, "item 199"
item 200, 36.94, 76.02, "item 200"
item 201, 24.96, 55.98, "item 201"
item 202, 75.76, 36.6, "item 202"
item 203, 78.07, 69.79, "item 203"
item 204, 22.47, 25.88, "item 204"
item 205, 97.21, 60.82, "item 205"
item 206, 45.89, 75.03, "item 206"
item 207, 74.85, 87.41, "item 207"
item 208, 39.96, 39.76, "item 208"
item 209, 94.42, 47.56, "item 209"
item 210, 89.13, 15.57, "item 210"
item 211, 28.22, 83.62, "item 211"
item 212, 45.76, 80.99, "item 212"
item 213, 80.52, 68.01, "item 213"
item 214, 39.74, 79.81, "item 214"
item 215, 7.26, 59.66, "item 215"
item 216, 25.88, 54.77, "item 216"
item 217, 67.68, 23.44, "item 217"
item 218, 63, 74.86, "item 218"
item 219, 41.19, 86.86, "item 219"
item 220, 10.05, 56.54, "item 220"
item 221, 72.76, 67.21, "item 221"
item 222, 19.34, 64.96, "item 222"
item 223, 94.3, 40.3, "item 223"
item 224, 4.68, 95.7, "item 224"
item 225, 6.04, 37.54, "item 225"
item 226, 63.07, 79.52, "item 226"
item 227, 91.98, 51.89, "item 227"
item 228, 32.58, 23.29, "item 228"
item 229, 86.37, 5.28, "item 229"
item 230, 76.33, 98.74, "item 230"
item 231, 4.74, 80.21, "item 231"
item 232, 92.44, 17.07, "item 232"
item 233, 1.83, 46.34, "item 233"
item 234, 63.54, 82.82, "item 234"
item 235, 21.66, 19.31, "item 235"
item 236, 75.77, 2.55, "item 236"
item 237, 60.19, 73.62, "item 237"
item 238, 56.66, 35.7, "item 238"
item 239, 70.02, 93.69, "item 239"
item 240, 4.45, 13.47, "item 240"
item 241, 98.12, 88.24, "item 241"
item 242, 6.82, 19.41, "item 242"
item 243, 62.71, 11.88, "item 243"
item 244, 76.47, 20.3, "item 244"
item 245, 43.43, 34.67, "item 245"
item 246, 62.59, 60.04, "item 246"
item 247, 80.05, 75.69, "item 247"
item 248, 33.09, 80.18, "item 248"
item 249, 49.45, 69.71, "item 249"
item 250, 60.32, 11.32, "item 250"
item 251, 17.77, 67.55, "item 251"
item 252, 84.97, 86.85, "item 252"
item 253, 45.64, 80.02, "item 253"
item 254, 76.96, 66.85, "item 254"
item 255, 57.54, 63.15, "item 255"
item 256, 60.48, 24.19, "item 256"
item 257, 73.63, 7.9, "item 257"
item 258, 20.67, 36.93, "item 258"
item 259, 42.03, 41.61, "item 259"
item 260, 63.79, 51.71, "item 260"
item 261, 2.78, 70.21, "item 261"
item 262, 59.73, 31.19, "item 262"
item 263, 60.81, 90.53, "item 263"
item 264, 55.9, 75.62, "item 264"
item 265, 44.49, 80.06, "item 265"
item 266, 15.08, 12.74, "item 266"
item 267, 79.02, 28.06, "item 267"
item 268, 96.24, 83.99, "item 268"
item 269, 9.23, 6.15, "item 269"
item 270, 66.81, 15.16, "item 270"
item 271, 65.18, 89.42, "item 271"
item 272, 7.97, 49.49, "item 272"
item 273, 75.68, 29.48, "item 273"
item 274, 50.11, 38.1, "item 274"
item 275, 0.01, 50, "item 275"
item 276, 54.7, 28.16, "item 276"
item 277, 65.83, 82.14, "item 277"
item 278, 41.06, 62.72, "item 278"
item 279, 72.79, 82.33, "item 279"
item 280, 41.59, 7.92, "item 280"
item 281, 45.47, 78.11, "item 281"
item 282, 57.53, 52.79, "item 282"
item 283, 96.86, 69.27, "item 283"
item 284, 78.73, 85.11, "item 284"
item 285, 93.96, 70.59, "item 285"
item 286, 25.7, 32.57, "item 286"
item 287, 1.03, 20.58, "item 287"
item 288, 69.66, 72.72, "item 288"
item 289, 12.6, 95.87, "item 289"
item 290, 87.58, 57.52, "item 290"
item 291, 78.42, 65.18, "item 291"
item 292, 12.91, 68.75, "item 292"
item 293, 65.62, 88.35, "item 293"
item 294, 49.85, 18.76, "item 294"
item 295, 99.41, 16.4, "item 295"
item 296, 29.54, 38.31, "item 296"
item 297, 73.06, 76.52, "item 297"
item 298, 99.47, 47.32, "item 298"
item 299, 20.41, 32.4, "item 299"
item 300, 54.43, 87.85, "item 300"
item 301, 99.51, 94.7, "item 301"
item 302, 36.44, 9.29, "item 302"
item 303, 44.96, 19.12, "item 303"
item 304, 54.33, 35.13, "item 304"
item 305, 8.02, 70.22, "item 305"
item 306, 99.09, 7.76, "item 306"
item 307, 18.89, 47.95, "item 307"
item 308, 60.49, 3.41, "item 308"
item 309, 73.18, 70.93, "item 309"
item 310, 82.3, 32.59, "item 310"
item 311, 66.19, 85.47, "item 311"
item 312, 28.84, 93.36, "item 312"
item 313, 72.65, 22.7, "item 313"
item 314, 74.03, 24.16, "item 314"
item 315, 97.16, 57.39, "item 315"
item 316, 65.44, 11.3, "item 316"
item 317, 1.12, 31.66, "item 317"
item 318, 60.57, 41.85, "item 318"
item 319, 45.52, 94.12, "item 319"
item 320, 80.38, 57.07, "item 320"
item 321, 76.01, 71.11, "item 321"
item 322, 75.87, 53.61, "item 322"
item 323, 16.21, 30.1, "item 323"
item 324, 57.66, 0.37, "item 324"
item 325, 28.9, 17.66, "item 325"
item 326, 95.38, 87.27, "item 326"
item 327, 50.25, 54.25, "item 327"
item 328, 54.3, 98.74, "item 328"
item 329, 1.97, 46.49, "item 329"
item 330, 99.73, 9.92, "item 330"
item 331, 38.71, 33.74, "item 331"
item 332, 66.27, 35.95, "item 332"
item 333, 93.4, 20.46, "item 333"
item 334, 58.75, 26.19, "item 334"
item 335, 42.01, 58.35, "item 335"
item 336, 24.32, 84.19, "item 336"
item 337, 21.12, 32.86, "item 337"
item 338, 11.07, 11.45, "item 338"
item 339, 96.48, 77.8, "item 339"
item 340, 7.55, 18.63, "item 340"
item 341, 98.87, 88.5, "item 341"
item 342, 39.81, 21.12, "item 342"
item 343, 14.76, 29.1, "item 343"
item 344, 87.55, 37.86, "item 344"
item 345, 43.7, 32.99, "item 345"
item 346, 69.73, 41.83, "item 346"
item 347, 11.51, 76.39, "item 347"
item 348, 41.13, 68.63, "item 348"
item 349, 59.22, 64.93, "item 349"
item 350, 36.21, 75.68, "item 350"
item 351, 11.34, 10.42, "item 351"
item 352, 94.36, 58.58, "item 352"
item 353, 63.55, 90.77, "item 353"
item 354, 1.36, 73.55, "item 354"
item 355, 20.41, 80.01, "item 355"
item 356, 85.99, 85.35, "item 356"
item 357, 56.19, 7.12, "item 357"
item 358, 17.91, 58.37, "item 358"
item 359, 68.42, 52.65, "item 359"
item 360, 62.99, 35.59, "item 360"
item 361, 43.05, 20.27, "item 361"
item 362, 65.93, 4.51, "item 362"
item 363, 52.54, 26.64, "item 363"
item 364, 46.19, 32.45, "item 364"
item 365, 63.56, 37.71, "item 365"
item 366, 13.11, 64.27, "item 366"
item 367, 40.1, 41.89, "item 367"
item 368, 28.89, 15.04, "item 368"
item 369, 89.17, 91.37, "item 369"
item 370, 73.67, 57.37, "item 370"
item 371, 11.46, 61.82, "item 371"
item 372, 96.33, 98.3, "item 372"
item 373, 87.39, 77.39, "item 373"
item 374, 66.55, 64.65, "item 374"
item 375, 49.92, 23.43, "item 375"
item 376, 78.88, 66.92, "item 376"
item 377, 70.36, 22.12, "item 377"
item 378, 98.15, 91.84, "item 378"
item 379, 10.07, 77.97, "item 379"
item 380, 76.88, 81.74, "item 380"
item 381, 72.29, 9.26, "item 381"
item 382, 20, 94.46, "item 382"
item 383, 21.48, 69.39, "item 383"
item 384, 20.04, 2.22, "item 384"
item 385, 24.67, 27.67, "item 385"
item 386, 36.76, 79.88, "item 386"
item 387, 9.13, 22.83, "item 387"
item 388, 49.18, 53.35, "item 388"
item 389, 23.69, 24.87, "item 389"
item 390, 65.06, 27.63, "item 390"
item 391, 37.45, 40.47, "item 391"
item 392, 33.37, 90.69, "item 392"
item 393, 8.7, 75.84, "item 393"
item 394, 68.31, 93.74, "item 394"
item 395, 9.38, 26.98, "item 395"
item 396, 60.21, 41.99, "item 396"
item 397, 96.1, 1.88, "item 397"
item 398, 18.2, 90.43, "item 398"
item 399, 77.26, 91.79, "item 399"
item 400, 62.22, 28.81, "item 400"
item 401, 37.66, 99.4, "item 401"
item 402, 57.97, 56.92, "item 402"
item 403, 47.14, 0.57, "item 403"
item 404, 67.21, 96.84, "item 404"
item 405, 97.44, 63.35, "item 405"
item 406, 68.09, 62.53, "item 406"
item 407, 83.13, 72.98, "item 407"
item 408, 85.51, 8.27, "item 408"
item 409, 66.46, 14.94, "item 409"
item 410, 59.54, 8, "item 410"
item 411, 43.45, 49.2, "item 411"
item 412, 71.97, 74.78, "item 412"
item 413, 59.31, 68.7, "item 413"
item 414, 45.21, 16.09, "item 414"
item 415, 4.78, 72.3, "item 415"
item 416, 25.65, 34.76, "item 416"
item 417, 61.73, 98.33, "item 417"
item 418, 64.81, 27.43, "item 418"
item 419, 56.67, 58.85, "item 419"
item 420, 14.96, 3.1, "item 420"
item 421, 23.39, 86.31, "item 421"
item 422, 63.61, 42.69, "item 422"
item 423, 72.51, 54.95, "item 423"
item 424, 41.31, 47.22, "item 424"
item 425, 14.96, 66.95, "item 425"
item 426, 50.39, 77.09, "item 426"
item 427, 88.71, 0.04, "item 427"
item 428, 79.12, 67.75, "item 428"
item 429, 93.71, 97.7, "item 429"
item 430, 85.13, 18.14, "item 430"
item 431, 48.9, 45.58, "item 431"
item 432, 54.89, 87.44, "item 432"
item 433, 46.57, 18.44, "item 433"
item 434, 71.65, 2.86, "item 434"
item 435, 94.6, 1.11, "item 435"
item 436, 53.58, 76.82, "item 436"
item 437, 5.07, 83.46, "item 437"
item 438, 55.72, 55.2, "item 438"
item 439, 9.01, 4.78, "item 439"
item 440, 64.78, 70.04, "item 440"
item 441, 51.05, 76.14, "item 441"
item 442, 53.99, 49.98, "item 442"
item 443, 45.76, 40.62, "item 443"
item 444, 6.97, 49.52, "item 444"
item 445, 57.41, 40.7, "item 445"
item 446, 64.09, 94.15, "item 446"
item 447, 99.01, 49.91, "item 447"
item 448, 92.39, 2.87, "item 448"
item 449, 33.07, 91.21, "item 449"
item 450, 31.38, 41.42, "item 450"
item 451, 96.68, 8.87, "item 451"
item 452, 20.65, 80.52, "item 452"
item 453, 66.17, 82.24, "item 453"
item 454, 72.64, 81.37, "item 454"
item 455, 23.44, 69.9, "item 455"
item 456, 13.93, 7.79, "item 456"
item 457, 84.68, 51.28, "item 457"
item 458, 82.15, 68.98, "item 458"
item 459, 5.1, 88.66, "item 459"
item 460, 31.57, 29.64, "item 460"
item 461, 78.72, 67.36, "item 461"
item 462, 70.61, 85.61, "item 462"
item 463, 10.94, 84.3, "item 463"
item 464, 27, 91.86, "item 464"
item 465, 53.42, 45.88, "item 465"
item 466, 12.06, 47.43, "item 466"
item 467, 55.81, 5.05, "item 467"
item 468, 34.97, 87.01, "item 468"
item 469, 6.8, 14.29, "item 469"
item 470, 99.56, 2.37, "item 470"
item 471, 8.45, 96.43, "item 471"
item 472, 1.84, 18.85, "item 472"
item 473, 51.54, 38.4, "item 473"
item 474, 34.6, 81.49, "item 474"
item 475, 37.83, 94.38, "item 475"
item 476, 96.89, 63.53, "item 476"
item 477, 24.95, 44.2, "item 477"
item 478, 1.04, 95.99, "item 478"
item 479, 54, 90.63, "item 479"
item 480, 67.52, 31.25, "item 480"
item 481, 56.19, 94.73, "item 481"
item 482, 98.6, 95.64, "item 482"
item 483, 25.23, 42.37, "item 483"
item 484, 26.3, 56.8, "item 484"
item 485, 84.95, 6.99, "item 485"
item 486, 36.6, 29.77, "item 486"
item 487, 77.98, 23.76, "item 487"
item 488, 82.68, 72.56, "item 488"
item 489, 50.63, 18.54, "item 489"
item 490, 13.09, 76.9, "item 490"
item 491, 11.38, 41.35, "item 491"
item 492, 57.19, 42.41, "item 492"
item 493, 96.3, 38.58, "item 493"
item 494, 29.99, 33.85, "item 494"
item 495, 82.91, 60.73, "item 495"
item 496, 41.24, 60.08, "item 496"
item 497, 56.45, 43.24, "item 497"
item 498, 19.4, 80.5, "item 498"
item 499, 46.77, 16.71, "item 499"
item 500, 90.21, 40.57, "item 500"
item 501, 22.73, 99.95, "item 501"
item 502, 81.69, 61.11, "item 502"
item 503, 51.77, 4.23, "item 503"
item 504, 62.74, 57.96, "item 504"
item 505, 6.84, 30.5, "item 505"
item 506, 60.58, 48.35, "item 506"
item 507, 30.26, 72.38, "item 507"
item 508, 44.27, 8.25, "item 508"
item 509, 44.67, 47.73, "item 509"
item 510, 5.69, 80.86, "item 510"
item 511, 34.79, 68.59, "item 511"
item 512, 17.48, 0.77, "item 512"
item 513, 10.84, 25.46, "item 513"
item 514, 98.01, 90.53, "item 514"
item 515, 4.02, 5.53, "item 515"
item 516, 67.78, 6.58, "item 516"
item 517, 37.79, 86.51, "item 517"
item 518, 38.5, 60.46, "item 518"
item 519, 64.8, 47.75, "item 519"
item 520, 36.48, 17.41, "item 520"
item 521, 58.6, 18.6, "item 521"
item 522, 25.38, 79.56, "item 522"
item 523, 1.75, 40.4, "item 523"
item 524, 59.74, 93.73, "item 524"
item 525, 17.54, 52.74, "item 525"
item 526, 70.46, 84.87, "item 526"
item 527, 51.11, 27.42, "item 527"
item 528, 56.11, 5.35, "item 528"
item 529, 17.7, 64.18, "item 529"
item 530, 29.81, 7.62, "item 530"
item 531, 0.62, 31.22, "item 531"
item 532, 50.49, 93.13, "item 532"
item 533, 99.66, 80.28, "item 533"
item 534, 49.32, 63.99, "item 534"
item 535, 1.81, 91.37, "item 535"
item 536, 47.56, 5.36, "item 536"
item 537, 70.43, 5.43, "item 537"
item 538, 50.35, 56.65, "item 538"
item 539, 26.61, 84.35, "item 539"
item 540, 92.35, 87.14, "item 540"
item 541, 26.8, 97.58, "item 541"
item 542, 6.06, 78.01, "item 542"
item 543, 24.71, 71.82, "item 543"
item 544, 81.07, 26.59, "item 544"
item 545, 42.15, 56.23, "item 545"
item 546, 83.66, 31.33, "item 546"
item 547, 63.42, 49.48, "item 547"
item 548, 9.92, 86.02, "item 548"
item 549, 11.05, 6.57, "item 549"
item 550, 53, 10.54, "item 550"
item 551, 56.7, 94, "item 551"
item 552, 74.87, 72, "item 552"
item 553, 70.57, 89.61, "item 553"
item 554, 87, 4.96, "item 554"
item 555, 14.86, 30.04, "item 555"
item 556, 60.23, 22.38, "item 556"
item 557, 42.59, 93.07, "item 557"
item 558, 4.15, 19.73, "item 558"
item 559, 71.71, 64.87, "item 559"
item 560, 78.96, 14.25, "item 560"
item 561, 66.18, 82.71, "item 561"
item 562, 28.53, 28.23, "item 562"
item 563, 70.77, 62.69, "item 563"
item 564, 52.57, 20.95, "item 564"
item 565, 14.26, 18.96, "item 565"
item 566, 67.85, 97.19, "item 566"
item 567, 17.08, 55.96, "item 567"
item 568, 43.57, 71.94, "item 568"
item 569, 13.56, 68.54, "item 569"
item 570, 34.72, 50.86, "item 570"
item 571, 26.46, 16.03, "item 571"
item 572, 78.19, 93.83, "item 572"
item 573, 12.19, 45.91, "item 573"
item 574, 61.66, 64.88, "item 574"
item 575, 28.55, 30.32, "item 575"
item 576, 22.5, 36.25, "item 576"
item 577, 63.78, 44.25, "item 577"
item 578, 85.21, 6.19, "item 578"
item 579, 5.66, 58.32, "item 579"
item 580, 99.64, 10.99, "item 580"
item 581, 22.47, 40.78, "item 581"
item 582, 99.53, 59.82, "item 582"
item 583, 73.69, 63.67, "item 583"
item 584, 61.11, 97.94, "item 584"
item 585, 67.82, 86.15, "item 585"
item 586, 4.85, 8.57, "item 586"
item 587, 37.02, 44.52, "item 587"
item 588, 50.02, 96.34, "item 588"
item 589, 3.8, 12.68, "item 589"
item 590, 1.23, 56.75, "item 590"
item 591, 73.9, 9.65, "item 591"
item 592, 19.15, 24.84, "item 592"
item 593, 0.98, 21.27, "item 593"
item 594, 2.97, 13.73, "item 594"
item 595, 34.03, 72.29, "item 595"
item 596, 91.83, 99.01, "item 596"
item 597, 76.14, 31.62, "item 597"
item 598, 74.02, 78.65, "item 598"
item 599, 54.88, 59.22, "item 599"
item 600, 78.3, 39.58, "item 600"
item 601, 28.3, 5.66, "item 601"
item 602, 9.95, 91.97, "item 602"
item 603, 28.57, 57.24, "item 603"
item 604, 85.75, 90.17, "item 604"
item 605, 75.45, 78.85, "item 605"
item 606, 16.62, 45.16, "item 606"
item 607, 75.67, 44.24, "item 607"
item 608, 84.57, 47.84, "item 608"
item 609, 61.02, 59.23, "item 609"
item 610, 61.14, 64.31, "item 610"
item 611, 7.91, 77.32, "item 611"
item 612, 19.08, 35.13, "item 612"
item 613, 24.33, 78.82, "item 613"
item 614, 95.45, 8.87, "item 614"
item 615, 86.12, 35.07, "item 615"
item 616, 75.31, 66.93, "item 616"
item 617, 54.03, 7.33, "item 617"
item 618, 77.87, 51.43, "item 618"
item 619, 5.24, 36.29, "item 619"
item 620, 43.96, 90.91, "item 620"
item 621, 68.8, 62.77, "item 621"
item 622, 43.09, 29.54, "item 622"
item 623, 62.98, 82.49, "item 623"
item 624, 41.19, 4.78, "item 624"
item 625, 94.38, 78.88, "item 625"
item 626, 95.89, 85.64, "item 626"
item 627, 93.72, 96.38, "item 627"
item 628, 75.41, 79.15, "item 628"
item 629, 31.03, 13.98, "item 629"
item 630, 29.07, 36.16, "item 630"
item 631, 74.42, 53.6, "item 631"
item 632, 72.73, 39.29, "item 632"
item 633, 30.73, 11.21, "item 633"
item 634, 90.95, 35.61, "item 634"
item 635, 34.02, 30.06, "item 635"
item 636, 99.05, 84.44, "item 636"
item 637, 28.04, 44.67, "item 637"
item 638, 52.84, 26.95, "item 638"
item 639, 23.11, 11.96, "item 639"
item 640, 41.75, 48.12, "item 640"
item 641, 93.92, 11.51, "item 641"
item 642, 51.78, 94.04, "item 642"
item 643, 25.43, 40.99, "item 643"
item 644, 38.68, 28.01, "item 644"
item 645, 6.55, 54.49, "item 645"
item 646, 9.12, 57.24, "item 646"
item 647, 17.82, 91.8, "item 647"
item 648, 67.56, 38.83, "item 648"
item 649, 58.43, 24.91, "item 649"
item 650, 50.18, 78.27, "item 650"
item 651, 10.43, 4.07, "item 651"
item 652, 33.54, 66.86, "item 652"
item 653, 43.69, 20.69, "item 653"
item 654, 75.41, 65.2, "item 654"
item 655, 23.51, 16.46, "item 655"
item 656, 17.84, 29.44, "item 656"
item 657, 94.97, 59.23, "item 657"
item 658, 58.5, 93.7, "item 658"
item 659, 82.81, 74.66, "item 659"
item 660, 75.38, 68.21, "item 660"
item 661, 63.84, 69.97, "item 661"
item 662, 71.8, 85.51, "item 662"
item 663, 39.91, 10.87, "item 663"
item 664, 94.33, 29.33, "item 664"
item 665, 64.02, 16.34, "item 665"
item 666, 64.34, 10.14, "item 666"
item 667, 49.3, 16.91, "item 667"
item 668, 55.32, 9.43, "item 668"
item 669, 21.45, 81.86, "item 669"
item 670, 43.08, 0.88, "item 670"
item 671, 58.73, 58.24, "item 671"
item 672, 53.38, 70.62, "item 672"
item 673, 0.41, 80.19, "item 673"
item 674, 32.49, 1.04, "item 674"
item 675, 94.67, 1.24, "item 675"
item 676, 70.4, 53.26, "item 676"
item 677, 99.84, 73.86, "item 677"
item 678, 13.09, 81.52, "item 678"
item 679, 49.23, 50.86, "item 679"
item 680, 11.05, 39.83, "item 680"
item 681, 38.91, 11.46, "item 681"
item 682, 64.19, 95.65, "item 682"
item 683, 0.45, 21.02, "item 683"
item 684, 39.98, 48.52, "item 684"
item 685, 76.09, 18.11, "item 685"
item 686, 61.31, 62.43, "item 686"
item 687, 22.43, 85.05, "item 687"
item 688, 83.23, 60.04, "item 688"
item 689, 30.81, 98.86, "item 689"
item 690, 3.6, 94.01, "item 690"
item 691, 67.04, 78.29, "item 691"
item 692, 81.83, 6.13, "item 692"
item 693, 1.84, 39.84, "item 693"
item 694, 71.75, 8.62, "item 694"
item 695, 23.78, 50.28, "item 695"
item 696, 10.29, 73.34, "item 696"
item 697, 1.57, 17.05, "item 697"
item 698, 41.6, 94.83, "item 698"
item 699, 89.45, 88.69, "item 699"
item 700, 98.05, 0.56, "item 700"
item 701, 50.25, 47.29, "item 701"
